ID,wav,label
utt_000820,data\RAVDESS\Actor_05\03-01-07-01-01-01-05.wav,disgust
utt_000821,data\RAVDESS\Actor_05\03-01-07-01-01-02-05.wav,disgust
utt_000822,data\RAVDESS\Actor_05\03-01-07-01-02-01-05.wav,disgust
utt_000823,data\RAVDESS\Actor_05\03-01-07-01-02-02-05.wav,disgust
utt_000824,data\RAVDESS\Actor_05\03-01-07-02-01-01-05.wav,disgust
utt_000825,data\RAVDESS\Actor_05\03-01-07-02-01-02-05.wav,disgust
utt_000826,data\RAVDESS\Actor_05\03-01-07-02-02-01-05.wav,disgust
utt_000827,data\RAVDESS\Actor_05\03-01-07-02-02-02-05.wav,disgust
utt_000828,data\RAVDESS\Actor_05\03-01-08-01-01-01-05.wav,surprise
utt_000829,data\RAVDESS\Actor_05\03-01-08-01-01-02-05.wav,surprise
utt_000830,data\RAVDESS\Actor_05\03-01-08-01-02-01-05.wav,surprise
utt_000831,data\RAVDESS\Actor_05\03-01-08-01-02-02-05.wav,surprise
utt_000832,data\RAVDESS\Actor_05\03-01-08-02-01-01-05.wav,surprise
utt_000833,data\RAVDESS\Actor_05\03-01-08-02-01-02-05.wav,surprise
utt_000834,data\RAVDESS\Actor_05\03-01-08-02-02-01-05.wav,surprise
utt_000835,data\RAVDESS\Actor_05\03-01-08-02-02-02-05.wav,surprise
utt_000836,data\RAVDESS\Actor_06\03-01-01-01-01-01-06.wav,neutral
utt_000837,data\RAVDESS\Actor_06\03-01-01-01-01-02-06.wav,neutral
utt_000838,data\RAVDESS\Actor_06\03-01-01-01-02-01-06.wav,neutral
utt_000839,data\RAVDESS\Actor_06\03-01-01-01-02-02-06.wav,neutral
utt_000840,data\RAVDESS\Actor_06\03-01-02-01-01-01-06.wav,neutral
utt_000841,data\RAVDESS\Actor_06\03-01-02-01-01-02-06.wav,neutral
utt_000842,data\RAVDESS\Actor_06\03-01-02-01-02-01-06.wav,neutral
utt_000843,data\RAVDESS\Actor_06\03-01-02-01-02-02-06.wav,neutral
utt_000844,data\RAVDESS\Actor_06\03-01-02-02-01-01-06.wav,neutral
utt_000845,data\RAVDESS\Actor_06\03-01-02-02-01-02-06.wav,neutral
utt_000846,data\RAVDESS\Actor_06\03-01-02-02-02-01-06.wav,neutral
utt_000847,data\RAVDESS\Actor_06\03-01-02-02-02-02-06.wav,neutral
utt_000848,data\RAVDESS\Actor_06\03-01-03-01-01-01-06.wav,happy
utt_000849,data\RAVDESS\Actor_06\03-01-03-01-01-02-06.wav,happy
utt_000850,data\RAVDESS\Actor_06\03-01-03-01-02-01-06.wav,happy
utt_000851,data\RAVDESS\Actor_06\03-01-03-01-02-02-06.wav,happy
utt_000852,data\RAVDESS\Actor_06\03-01-03-02-01-01-06.wav,happy
utt_000853,data\RAVDESS\Actor_06\03-01-03-02-01-02-06.wav,happy
utt_000854,data\RAVDESS\Actor_06\03-01-03-02-02-01-06.wav,happy
utt_000855,data\RAVDESS\Actor_06\03-01-03-02-02-02-06.wav,happy
utt_000856,data\RAVDESS\Actor_06\03-01-04-01-01-01-06.wav,sad
utt_000857,data\RAVDESS\Actor_06\03-01-04-01-01-02-06.wav,sad
utt_000858,data\RAVDESS\Actor_06\03-01-04-01-02-01-06.wav,sad
utt_000859,data\RAVDESS\Actor_06\03-01-04-01-02-02-06.wav,sad
utt_000860,data\RAVDESS\Actor_06\03-01-04-02-01-01-06.wav,sad
utt_000861,data\RAVDESS\Actor_06\03-01-04-02-01-02-06.wav,sad
utt_000862,data\RAVDESS\Actor_06\03-01-04-02-02-01-06.wav,sad
utt_000863,data\RAVDESS\Actor_06\03-01-04-02-02-02-06.wav,sad
utt_000864,data\RAVDESS\Actor_06\03-01-05-01-01-01-06.wav,angry
utt_000865,data\RAVDESS\Actor_06\03-01-05-01-01-02-06.wav,angry
utt_000866,data\RAVDESS\Actor_06\03-01-05-01-02-01-06.wav,angry
utt_000867,data\RAVDESS\Actor_06\03-01-05-01-02-02-06.wav,angry
utt_000868,data\RAVDESS\Actor_06\03-01-05-02-01-01-06.wav,angry
utt_000869,data\RAVDESS\Actor_06\03-01-05-02-01-02-06.wav,angry
utt_000870,data\RAVDESS\Actor_06\03-01-05-02-02-01-06.wav,angry
utt_000871,data\RAVDESS\Actor_06\03-01-05-02-02-02-06.wav,angry
utt_000872,data\RAVDESS\Actor_06\03-01-06-01-01-01-06.wav,fear
utt_000873,data\RAVDESS\Actor_06\03-01-06-01-01-02-06.wav,fear
utt_000874,data\RAVDESS\Actor_06\03-01-06-01-02-01-06.wav,fear
utt_000875,data\RAVDESS\Actor_06\03-01-06-01-02-02-06.wav,fear
utt_000876,data\RAVDESS\Actor_06\03-01-06-02-01-01-06.wav,fear
utt_000877,data\RAVDESS\Actor_06\03-01-06-02-01-02-06.wav,fear
utt_000878,data\RAVDESS\Actor_06\03-01-06-02-02-01-06.wav,fear
utt_000879,data\RAVDESS\Actor_06\03-01-06-02-02-02-06.wav,fear
utt_000880,data\RAVDESS\Actor_06\03-01-07-01-01-01-06.wav,disgust
utt_000881,data\RAVDESS\Actor_06\03-01-07-01-01-02-06.wav,disgust
utt_000882,data\RAVDESS\Actor_06\03-01-07-01-02-01-06.wav,disgust
utt_000883,data\RAVDESS\Actor_06\03-01-07-01-02-02-06.wav,disgust
utt_000884,data\RAVDESS\Actor_06\03-01-07-02-01-01-06.wav,disgust
utt_000885,data\RAVDESS\Actor_06\03-01-07-02-01-02-06.wav,disgust
utt_000886,data\RAVDESS\Actor_06\03-01-07-02-02-01-06.wav,disgust
utt_000887,data\RAVDESS\Actor_06\03-01-07-02-02-02-06.wav,disgust
utt_000888,data\RAVDESS\Actor_06\03-01-08-01-01-01-06.wav,surprise
utt_000889,data\RAVDESS\Actor_06\03-01-08-01-01-02-06.wav,surprise
utt_000890,data\RAVDESS\Actor_06\03-01-08-01-02-01-06.wav,surprise
utt_000891,data\RAVDESS\Actor_06\03-01-08-01-02-02-06.wav,surprise
utt_000892,data\RAVDESS\Actor_06\03-01-08-02-01-01-06.wav,surprise
utt_000893,data\RAVDESS\Actor_06\03-01-08-02-01-02-06.wav,surprise
utt_000894,data\RAVDESS\Actor_06\03-01-08-02-02-01-06.wav,surprise
utt_000895,data\RAVDESS\Actor_06\03-01-08-02-02-02-06.wav,surprise
utt_000896,data\RAVDESS\Actor_07\03-01-01-01-01-01-07.wav,neutral
utt_000897,data\RAVDESS\Actor_07\03-01-01-01-01-02-07.wav,neutral
utt_000898,data\RAVDESS\Actor_07\03-01-01-01-02-01-07.wav,neutral
utt_000899,data\RAVDESS\Actor_07\03-01-01-01-02-02-07.wav,neutral
utt_000900,data\RAVDESS\Actor_07\03-01-02-01-01-01-07.wav,neutral
utt_000901,data\RAVDESS\Actor_07\03-01-02-01-01-02-07.wav,neutral
utt_000902,data\RAVDESS\Actor_07\03-01-02-01-02-01-07.wav,neutral
utt_000903,data\RAVDESS\Actor_07\03-01-02-01-02-02-07.wav,neutral
utt_000904,data\RAVDESS\Actor_07\03-01-02-02-01-01-07.wav,neutral
utt_000905,data\RAVDESS\Actor_07\03-01-02-02-01-02-07.wav,neutral
utt_000906,data\RAVDESS\Actor_07\03-01-02-02-02-01-07.wav,neutral
utt_000907,data\RAVDESS\Actor_07\03-01-02-02-02-02-07.wav,neutral
utt_000908,data\RAVDESS\Actor_07\03-01-03-01-01-01-07.wav,happy
utt_000909,data\RAVDESS\Actor_07\03-01-03-01-01-02-07.wav,happy
utt_000910,data\RAVDESS\Actor_07\03-01-03-01-02-01-07.wav,happy
utt_000911,data\RAVDESS\Actor_07\03-01-03-01-02-02-07.wav,happy
utt_000912,data\RAVDESS\Actor_07\03-01-03-02-01-01-07.wav,happy
utt_000913,data\RAVDESS\Actor_07\03-01-03-02-01-02-07.wav,happy
utt_000914,data\RAVDESS\Actor_07\03-01-03-02-02-01-07.wav,happy
utt_000915,data\RAVDESS\Actor_07\03-01-03-02-02-02-07.wav,happy
utt_000916,data\RAVDESS\Actor_07\03-01-04-01-01-01-07.wav,sad
utt_000917,data\RAVDESS\Actor_07\03-01-04-01-01-02-07.wav,sad
utt_000918,data\RAVDESS\Actor_07\03-01-04-01-02-01-07.wav,sad
utt_000919,data\RAVDESS\Actor_07\03-01-04-01-02-02-07.wav,sad
utt_000920,data\RAVDESS\Actor_07\03-01-04-02-01-01-07.wav,sad
utt_000921,data\RAVDESS\Actor_07\03-01-04-02-01-02-07.wav,sad
utt_000922,data\RAVDESS\Actor_07\03-01-04-02-02-01-07.wav,sad
utt_000923,data\RAVDESS\Actor_07\03-01-04-02-02-02-07.wav,sad
utt_000924,data\RAVDESS\Actor_07\03-01-05-01-01-01-07.wav,angry
utt_000925,data\RAVDESS\Actor_07\03-01-05-01-01-02-07.wav,angry
utt_000926,data\RAVDESS\Actor_07\03-01-05-01-02-01-07.wav,angry
utt_000927,data\RAVDESS\Actor_07\03-01-05-01-02-02-07.wav,angry
utt_000928,data\RAVDESS\Actor_07\03-01-05-02-01-01-07.wav,angry
utt_000929,data\RAVDESS\Actor_07\03-01-05-02-01-02-07.wav,angry
utt_000930,data\RAVDESS\Actor_07\03-01-05-02-02-01-07.wav,angry
utt_000931,data\RAVDESS\Actor_07\03-01-05-02-02-02-07.wav,angry
utt_000932,data\RAVDESS\Actor_07\03-01-06-01-01-01-07.wav,fear
utt_000933,data\RAVDESS\Actor_07\03-01-06-01-01-02-07.wav,fear
utt_000934,data\RAVDESS\Actor_07\03-01-06-01-02-01-07.wav,fear
utt_000935,data\RAVDESS\Actor_07\03-01-06-01-02-02-07.wav,fear
utt_000936,data\RAVDESS\Actor_07\03-01-06-02-01-01-07.wav,fear
utt_000937,data\RAVDESS\Actor_07\03-01-06-02-01-02-07.wav,fear
utt_000938,data\RAVDESS\Actor_07\03-01-06-02-02-01-07.wav,fear
utt_000939,data\RAVDESS\Actor_07\03-01-06-02-02-02-07.wav,fear
utt_000940,data\RAVDESS\Actor_07\03-01-07-01-01-01-07.wav,disgust
utt_000941,data\RAVDESS\Actor_07\03-01-07-01-01-02-07.wav,disgust
utt_000942,data\RAVDESS\Actor_07\03-01-07-01-02-01-07.wav,disgust
utt_000943,data\RAVDESS\Actor_07\03-01-07-01-02-02-07.wav,disgust
utt_000944,data\RAVDESS\Actor_07\03-01-07-02-01-01-07.wav,disgust
utt_000945,data\RAVDESS\Actor_07\03-01-07-02-01-02-07.wav,disgust
utt_000946,data\RAVDESS\Actor_07\03-01-07-02-02-01-07.wav,disgust
utt_000947,data\RAVDESS\Actor_07\03-01-07-02-02-02-07.wav,disgust
utt_000948,data\RAVDESS\Actor_07\03-01-08-01-01-01-07.wav,surprise
utt_000949,data\RAVDESS\Actor_07\03-01-08-01-01-02-07.wav,surprise
utt_000950,data\RAVDESS\Actor_07\03-01-08-01-02-01-07.wav,surprise
utt_000951,data\RAVDESS\Actor_07\03-01-08-01-02-02-07.wav,surprise
utt_000952,data\RAVDESS\Actor_07\03-01-08-02-01-01-07.wav,surprise
utt_000953,data\RAVDESS\Actor_07\03-01-08-02-01-02-07.wav,surprise
utt_000954,data\RAVDESS\Actor_07\03-01-08-02-02-01-07.wav,surprise
utt_000955,data\RAVDESS\Actor_07\03-01-08-02-02-02-07.wav,surprise
utt_000956,data\RAVDESS\Actor_08\03-01-01-01-01-01-08.wav,neutral
utt_000957,data\RAVDESS\Actor_08\03-01-01-01-01-02-08.wav,neutral
utt_000958,data\RAVDESS\Actor_08\03-01-01-01-02-01-08.wav,neutral
utt_000959,data\RAVDESS\Actor_08\03-01-01-01-02-02-08.wav,neutral
utt_000960,data\RAVDESS\Actor_08\03-01-02-01-01-01-08.wav,neutral
utt_000961,data\RAVDESS\Actor_08\03-01-02-01-01-02-08.wav,neutral
utt_000962,data\RAVDESS\Actor_08\03-01-02-01-02-01-08.wav,neutral
utt_000963,data\RAVDESS\Actor_08\03-01-02-01-02-02-08.wav,neutral
utt_000964,data\RAVDESS\Actor_08\03-01-02-02-01-01-08.wav,neutral
utt_000965,data\RAVDESS\Actor_08\03-01-02-02-01-02-08.wav,neutral
utt_000966,data\RAVDESS\Actor_08\03-01-02-02-02-01-08.wav,neutral
utt_000967,data\RAVDESS\Actor_08\03-01-02-02-02-02-08.wav,neutral
utt_000968,data\RAVDESS\Actor_08\03-01-03-01-01-01-08.wav,happy
utt_000969,data\RAVDESS\Actor_08\03-01-03-01-01-02-08.wav,happy
utt_000970,data\RAVDESS\Actor_08\03-01-03-01-02-01-08.wav,happy
utt_000971,data\RAVDESS\Actor_08\03-01-03-01-02-02-08.wav,happy
utt_000972,data\RAVDESS\Actor_08\03-01-03-02-01-01-08.wav,happy
utt_000973,data\RAVDESS\Actor_08\03-01-03-02-01-02-08.wav,happy
utt_000974,data\RAVDESS\Actor_08\03-01-03-02-02-01-08.wav,happy
utt_000975,data\RAVDESS\Actor_08\03-01-03-02-02-02-08.wav,happy
utt_000976,data\RAVDESS\Actor_08\03-01-04-01-01-01-08.wav,sad
utt_000977,data\RAVDESS\Actor_08\03-01-04-01-01-02-08.wav,sad
utt_000978,data\RAVDESS\Actor_08\03-01-04-01-02-01-08.wav,sad
utt_000979,data\RAVDESS\Actor_08\03-01-04-01-02-02-08.wav,sad
utt_000980,data\RAVDESS\Actor_08\03-01-04-02-01-01-08.wav,sad
utt_000981,data\RAVDESS\Actor_08\03-01-04-02-01-02-08.wav,sad
utt_000982,data\RAVDESS\Actor_08\03-01-04-02-02-01-08.wav,sad
utt_000983,data\RAVDESS\Actor_08\03-01-04-02-02-02-08.wav,sad
utt_000984,data\RAVDESS\Actor_08\03-01-05-01-01-01-08.wav,angry
utt_000985,data\RAVDESS\Actor_08\03-01-05-01-01-02-08.wav,angry
utt_000986,data\RAVDESS\Actor_08\03-01-05-01-02-01-08.wav,angry
utt_000987,data\RAVDESS\Actor_08\03-01-05-01-02-02-08.wav,angry
utt_000988,data\RAVDESS\Actor_08\03-01-05-02-01-01-08.wav,angry
utt_000989,data\RAVDESS\Actor_08\03-01-05-02-01-02-08.wav,angry
utt_000990,data\RAVDESS\Actor_08\03-01-05-02-02-01-08.wav,angry
utt_000991,data\RAVDESS\Actor_08\03-01-05-02-02-02-08.wav,angry
utt_000992,data\RAVDESS\Actor_08\03-01-06-01-01-01-08.wav,fear
utt_000993,data\RAVDESS\Actor_08\03-01-06-01-01-02-08.wav,fear
utt_000994,data\RAVDESS\Actor_08\03-01-06-01-02-01-08.wav,fear
utt_000995,data\RAVDESS\Actor_08\03-01-06-01-02-02-08.wav,fear
utt_000996,data\RAVDESS\Actor_08\03-01-06-02-01-01-08.wav,fear
utt_000997,data\RAVDESS\Actor_08\03-01-06-02-01-02-08.wav,fear
utt_000998,data\RAVDESS\Actor_08\03-01-06-02-02-01-08.wav,fear
utt_000999,data\RAVDESS\Actor_08\03-01-06-02-02-02-08.wav,fear
utt_001000,data\RAVDESS\Actor_08\03-01-07-01-01-01-08.wav,disgust
utt_001001,data\RAVDESS\Actor_08\03-01-07-01-01-02-08.wav,disgust
utt_001002,data\RAVDESS\Actor_08\03-01-07-01-02-01-08.wav,disgust
utt_001003,data\RAVDESS\Actor_08\03-01-07-01-02-02-08.wav,disgust
utt_001004,data\RAVDESS\Actor_08\03-01-07-02-01-01-08.wav,disgust
utt_001005,data\RAVDESS\Actor_08\03-01-07-02-01-02-08.wav,disgust
utt_001006,data\RAVDESS\Actor_08\03-01-07-02-02-01-08.wav,disgust
utt_001007,data\RAVDESS\Actor_08\03-01-07-02-02-02-08.wav,disgust
utt_001008,data\RAVDESS\Actor_08\03-01-08-01-01-01-08.wav,surprise
utt_001009,data\RAVDESS\Actor_08\03-01-08-01-01-02-08.wav,surprise
utt_001010,data\RAVDESS\Actor_08\03-01-08-01-02-01-08.wav,surprise
utt_001011,data\RAVDESS\Actor_08\03-01-08-01-02-02-08.wav,surprise
utt_001012,data\RAVDESS\Actor_08\03-01-08-02-01-01-08.wav,surprise
utt_001013,data\RAVDESS\Actor_08\03-01-08-02-01-02-08.wav,surprise
utt_001014,data\RAVDESS\Actor_08\03-01-08-02-02-01-08.wav,surprise
utt_001015,data\RAVDESS\Actor_08\03-01-08-02-02-02-08.wav,surprise
utt_001016,data\RAVDESS\Actor_09\03-01-01-01-01-01-09.wav,neutral
utt_001017,data\RAVDESS\Actor_09\03-01-01-01-01-02-09.wav,neutral
utt_001018,data\RAVDESS\Actor_09\03-01-01-01-02-01-09.wav,neutral
utt_001019,data\RAVDESS\Actor_09\03-01-01-01-02-02-09.wav,neutral
utt_001020,data\RAVDESS\Actor_09\03-01-02-01-01-01-09.wav,neutral
utt_001021,data\RAVDESS\Actor_09\03-01-02-01-01-02-09.wav,neutral
utt_001022,data\RAVDESS\Actor_09\03-01-02-01-02-01-09.wav,neutral
utt_001023,data\RAVDESS\Actor_09\03-01-02-01-02-02-09.wav,neutral
utt_001024,data\RAVDESS\Actor_09\03-01-02-02-01-01-09.wav,neutral
utt_001025,data\RAVDESS\Actor_09\03-01-02-02-01-02-09.wav,neutral
utt_001026,data\RAVDESS\Actor_09\03-01-02-02-02-01-09.wav,neutral
utt_001027,data\RAVDESS\Actor_09\03-01-02-02-02-02-09.wav,neutral
utt_001028,data\RAVDESS\Actor_09\03-01-03-01-01-01-09.wav,happy
utt_001029,data\RAVDESS\Actor_09\03-01-03-01-01-02-09.wav,happy
utt_001030,data\RAVDESS\Actor_09\03-01-03-01-02-01-09.wav,happy
utt_001031,data\RAVDESS\Actor_09\03-01-03-01-02-02-09.wav,happy
utt_001032,data\RAVDESS\Actor_09\03-01-03-02-01-01-09.wav,happy
utt_001033,data\RAVDESS\Actor_09\03-01-03-02-01-02-09.wav,happy
utt_001034,data\RAVDESS\Actor_09\03-01-03-02-02-01-09.wav,happy
utt_001035,data\RAVDESS\Actor_09\03-01-03-02-02-02-09.wav,happy
utt_001036,data\RAVDESS\Actor_09\03-01-04-01-01-01-09.wav,sad
utt_001037,data\RAVDESS\Actor_09\03-01-04-01-01-02-09.wav,sad
utt_001038,data\RAVDESS\Actor_09\03-01-04-01-02-01-09.wav,sad
utt_001039,data\RAVDESS\Actor_09\03-01-04-01-02-02-09.wav,sad
utt_001040,data\RAVDESS\Actor_09\03-01-04-02-01-01-09.wav,sad
utt_001041,data\RAVDESS\Actor_09\03-01-04-02-01-02-09.wav,sad
utt_001042,data\RAVDESS\Actor_09\03-01-04-02-02-01-09.wav,sad
utt_001043,data\RAVDESS\Actor_09\03-01-04-02-02-02-09.wav,sad
utt_001044,data\RAVDESS\Actor_09\03-01-05-01-01-01-09.wav,angry
utt_001045,data\RAVDESS\Actor_09\03-01-05-01-01-02-09.wav,angry
utt_001046,data\RAVDESS\Actor_09\03-01-05-01-02-01-09.wav,angry
utt_001047,data\RAVDESS\Actor_09\03-01-05-01-02-02-09.wav,angry
utt_001048,data\RAVDESS\Actor_09\03-01-05-02-01-01-09.wav,angry
utt_001049,data\RAVDESS\Actor_09\03-01-05-02-01-02-09.wav,angry
utt_001050,data\RAVDESS\Actor_09\03-01-05-02-02-01-09.wav,angry
utt_001051,data\RAVDESS\Actor_09\03-01-05-02-02-02-09.wav,angry
utt_001052,data\RAVDESS\Actor_09\03-01-06-01-01-01-09.wav,fear
utt_001053,data\RAVDESS\Actor_09\03-01-06-01-01-02-09.wav,fear
utt_001054,data\RAVDESS\Actor_09\03-01-06-01-02-01-09.wav,fear
utt_001055,data\RAVDESS\Actor_09\03-01-06-01-02-02-09.wav,fear
utt_001056,data\RAVDESS\Actor_09\03-01-06-02-01-01-09.wav,fear
utt_001057,data\RAVDESS\Actor_09\03-01-06-02-01-02-09.wav,fear
utt_001058,data\RAVDESS\Actor_09\03-01-06-02-02-01-09.wav,fear
utt_001059,data\RAVDESS\Actor_09\03-01-06-02-02-02-09.wav,fear
utt_001060,data\RAVDESS\Actor_09\03-01-07-01-01-01-09.wav,disgust
utt_001061,data\RAVDESS\Actor_09\03-01-07-01-01-02-09.wav,disgust
utt_001062,data\RAVDESS\Actor_09\03-01-07-01-02-01-09.wav,disgust
utt_001063,data\RAVDESS\Actor_09\03-01-07-01-02-02-09.wav,disgust
utt_001064,data\RAVDESS\Actor_09\03-01-07-02-01-01-09.wav,disgust
utt_001065,data\RAVDESS\Actor_09\03-01-07-02-01-02-09.wav,disgust
utt_001066,data\RAVDESS\Actor_09\03-01-07-02-02-01-09.wav,disgust
utt_001067,data\RAVDESS\Actor_09\03-01-07-02-02-02-09.wav,disgust
utt_001068,data\RAVDESS\Actor_09\03-01-08-01-01-01-09.wav,surprise
utt_001069,data\RAVDESS\Actor_09\03-01-08-01-01-02-09.wav,surprise
utt_001070,data\RAVDESS\Actor_09\03-01-08-01-02-01-09.wav,surprise
utt_001071,data\RAVDESS\Actor_09\03-01-08-01-02-02-09.wav,surprise
utt_001072,data\RAVDESS\Actor_09\03-01-08-02-01-01-09.wav,surprise
utt_001073,data\RAVDESS\Actor_09\03-01-08-02-01-02-09.wav,surprise
utt_001074,data\RAVDESS\Actor_09\03-01-08-02-02-01-09.wav,surprise
utt_001075,data\RAVDESS\Actor_09\03-01-08-02-02-02-09.wav,surprise
utt_001076,data\RAVDESS\Actor_10\03-01-01-01-01-01-10.wav,neutral
utt_001077,data\RAVDESS\Actor_10\03-01-01-01-01-02-10.wav,neutral
utt_001078,data\RAVDESS\Actor_10\03-01-01-01-02-01-10.wav,neutral
utt_001079,data\RAVDESS\Actor_10\03-01-01-01-02-02-10.wav,neutral
utt_001080,data\RAVDESS\Actor_10\03-01-02-01-01-01-10.wav,neutral
utt_001081,data\RAVDESS\Actor_10\03-01-02-01-01-02-10.wav,neutral
utt_001082,data\RAVDESS\Actor_10\03-01-02-01-02-01-10.wav,neutral
utt_001083,data\RAVDESS\Actor_10\03-01-02-01-02-02-10.wav,neutral
utt_001084,data\RAVDESS\Actor_10\03-01-02-02-01-01-10.wav,neutral
utt_001085,data\RAVDESS\Actor_10\03-01-02-02-01-02-10.wav,neutral
utt_001086,data\RAVDESS\Actor_10\03-01-02-02-02-01-10.wav,neutral
utt_001087,data\RAVDESS\Actor_10\03-01-02-02-02-02-10.wav,neutral
utt_001088,data\RAVDESS\Actor_10\03-01-03-01-01-01-10.wav,happy
utt_001089,data\RAVDESS\Actor_10\03-01-03-01-01-02-10.wav,happy
utt_001090,data\RAVDESS\Actor_10\03-01-03-01-02-01-10.wav,happy
utt_001091,data\RAVDESS\Actor_10\03-01-03-01-02-02-10.wav,happy
utt_001092,data\RAVDESS\Actor_10\03-01-03-02-01-01-10.wav,happy
utt_001093,data\RAVDESS\Actor_10\03-01-03-02-01-02-10.wav,happy
utt_001094,data\RAVDESS\Actor_10\03-01-03-02-02-01-10.wav,happy
utt_001095,data\RAVDESS\Actor_10\03-01-03-02-02-02-10.wav,happy
utt_001096,data\RAVDESS\Actor_10\03-01-04-01-01-01-10.wav,sad
utt_001097,data\RAVDESS\Actor_10\03-01-04-01-01-02-10.wav,sad
utt_001098,data\RAVDESS\Actor_10\03-01-04-01-02-01-10.wav,sad
utt_001099,data\RAVDESS\Actor_10\03-01-04-01-02-02-10.wav,sad
utt_001100,data\RAVDESS\Actor_10\03-01-04-02-01-01-10.wav,sad
utt_001101,data\RAVDESS\Actor_10\03-01-04-02-01-02-10.wav,sad
utt_001102,data\RAVDESS\Actor_10\03-01-04-02-02-01-10.wav,sad
utt_001103,data\RAVDESS\Actor_10\03-01-04-02-02-02-10.wav,sad
utt_001104,data\RAVDESS\Actor_10\03-01-05-01-01-01-10.wav,angry
utt_001105,data\RAVDESS\Actor_10\03-01-05-01-01-02-10.wav,angry
utt_001106,data\RAVDESS\Actor_10\03-01-05-01-02-01-10.wav,angry
utt_001107,data\RAVDESS\Actor_10\03-01-05-01-02-02-10.wav,angry
utt_001108,data\RAVDESS\Actor_10\03-01-05-02-01-01-10.wav,angry
utt_001109,data\RAVDESS\Actor_10\03-01-05-02-01-02-10.wav,angry
utt_001110,data\RAVDESS\Actor_10\03-01-05-02-02-01-10.wav,angry
utt_001111,data\RAVDESS\Actor_10\03-01-05-02-02-02-10.wav,angry
utt_001112,data\RAVDESS\Actor_10\03-01-06-01-01-01-10.wav,fear
utt_001113,data\RAVDESS\Actor_10\03-01-06-01-01-02-10.wav,fear
utt_001114,data\RAVDESS\Actor_10\03-01-06-01-02-01-10.wav,fear
utt_001115,data\RAVDESS\Actor_10\03-01-06-01-02-02-10.wav,fear
utt_001116,data\RAVDESS\Actor_10\03-01-06-02-01-01-10.wav,fear
utt_001117,data\RAVDESS\Actor_10\03-01-06-02-01-02-10.wav,fear
utt_001118,data\RAVDESS\Actor_10\03-01-06-02-02-01-10.wav,fear
utt_001119,data\RAVDESS\Actor_10\03-01-06-02-02-02-10.wav,fear
utt_001120,data\RAVDESS\Actor_10\03-01-07-01-01-01-10.wav,disgust
utt_001121,data\RAVDESS\Actor_10\03-01-07-01-01-02-10.wav,disgust
utt_001122,data\RAVDESS\Actor_10\03-01-07-01-02-01-10.wav,disgust
utt_001123,data\RAVDESS\Actor_10\03-01-07-01-02-02-10.wav,disgust
utt_001124,data\RAVDESS\Actor_10\03-01-07-02-01-01-10.wav,disgust
utt_001125,data\RAVDESS\Actor_10\03-01-07-02-01-02-10.wav,disgust
utt_001126,data\RAVDESS\Actor_10\03-01-07-02-02-01-10.wav,disgust
utt_001127,data\RAVDESS\Actor_10\03-01-07-02-02-02-10.wav,disgust
utt_001128,data\RAVDESS\Actor_10\03-01-08-01-01-01-10.wav,surprise
utt_001129,data\RAVDESS\Actor_10\03-01-08-01-01-02-10.wav,surprise
utt_001130,data\RAVDESS\Actor_10\03-01-08-01-02-01-10.wav,surprise
utt_001131,data\RAVDESS\Actor_10\03-01-08-01-02-02-10.wav,surprise
utt_001132,data\RAVDESS\Actor_10\03-01-08-02-01-01-10.wav,surprise
utt_001133,data\RAVDESS\Actor_10\03-01-08-02-01-02-10.wav,surprise
utt_001134,data\RAVDESS\Actor_10\03-01-08-02-02-01-10.wav,surprise
utt_001135,data\RAVDESS\Actor_10\03-01-08-02-02-02-10.wav,surprise
utt_001136,data\RAVDESS\Actor_11\03-01-01-01-01-01-11.wav,neutral
utt_001137,data\RAVDESS\Actor_11\03-01-01-01-01-02-11.wav,neutral
utt_001138,data\RAVDESS\Actor_11\03-01-01-01-02-01-11.wav,neutral
utt_001139,data\RAVDESS\Actor_11\03-01-01-01-02-02-11.wav,neutral
utt_001140,data\RAVDESS\Actor_11\03-01-02-01-01-01-11.wav,neutral
utt_001141,data\RAVDESS\Actor_11\03-01-02-01-01-02-11.wav,neutral
utt_001142,data\RAVDESS\Actor_11\03-01-02-01-02-01-11.wav,neutral
utt_001143,data\RAVDESS\Actor_11\03-01-02-01-02-02-11.wav,neutral
utt_001144,data\RAVDESS\Actor_11\03-01-02-02-01-01-11.wav,neutral
utt_001145,data\RAVDESS\Actor_11\03-01-02-02-01-02-11.wav,neutral
utt_001146,data\RAVDESS\Actor_11\03-01-02-02-02-01-11.wav,neutral
utt_001147,data\RAVDESS\Actor_11\03-01-02-02-02-02-11.wav,neutral
utt_001148,data\RAVDESS\Actor_11\03-01-03-01-01-01-11.wav,happy
utt_001149,data\RAVDESS\Actor_11\03-01-03-01-01-02-11.wav,happy
utt_001150,data\RAVDESS\Actor_11\03-01-03-01-02-01-11.wav,happy
utt_001151,data\RAVDESS\Actor_11\03-01-03-01-02-02-11.wav,happy
utt_001152,data\RAVDESS\Actor_11\03-01-03-02-01-01-11.wav,happy
utt_001153,data\RAVDESS\Actor_11\03-01-03-02-01-02-11.wav,happy
utt_001154,data\RAVDESS\Actor_11\03-01-03-02-02-01-11.wav,happy
utt_001155,data\RAVDESS\Actor_11\03-01-03-02-02-02-11.wav,happy
utt_001156,data\RAVDESS\Actor_11\03-01-04-01-01-01-11.wav,sad
